Date,Open,High,Low,Close,Volume
2025-04-24 11:45:04.807151,21816.22737755938,21873.834416903363,21807.406896838656,21839.634314443476,3789446.072845298
2025-04-24 11:50:04.807151,21836.937246401612,21988.865243017084,21776.930650492057,21840.457820169384,1466853.8944947263
2025-04-24 11:55:04.807151,21804.20965152758,21870.98811591749,21768.685756221057,21841.404892445076,4738741.379198308
2025-04-24 12:00:04.807151,21871.640574504774,21987.425464821554,21842.3536558182,21842.582688858158,4869429.153956135
2025-04-24 12:05:04.807151,21824.90244160819,21858.866094499834,21803.074197080972,21843.271528781715,3159224.7384736016
2025-04-24 12:10:04.807151,21892.81865247071,21892.81865247071,21737.049598053494,21843.850195984945,3774865.250122947
2025-04-24 12:15:04.807151,21853.935910809643,21906.962101274323,21807.027398152964,21843.421941127643,2289184.0553853572
2025-04-24 12:20:04.807151,21877.134295023116,21877.134295023116,21779.539397554185,21844.11628714176,2895713.94109365
2025-04-24 12:25:04.807151,21806.194401892728,21854.719981603885,21786.418085233807,21845.709836416856,3659076.2556078173
2025-04-24 12:30:04.807151,21791.591137806157,21864.657298444512,21788.747701374992,21847.62586739288,5541678.090355616
2025-04-24 12:35:04.807151,21839.230652125247,21899.994656183506,21821.195689075757,21848.12794628191,4154264.40664347
2025-04-24 12:40:04.807151,21849.0302802339,21855.976587039073,21818.168378198014,21850.55603541296,2710160.647969881
2025-04-24 12:45:04.807151,21864.21403649032,21887.500758881357,21768.516489013433,21851.607025775997,2824662.5762369316
2025-04-24 12:50:04.807151,21885.262579394253,21968.848584392927,21801.932298887845,21850.92170684756,3534629.19546655
2025-04-24 12:55:04.807151,21844.16611092548,21913.221819989085,21665.328756497725,21850.13746054453,2968836.242688591
2025-04-24 13:00:04.807151,21840.844956822315,21874.875402669324,21783.17144412342,21852.485280850924,3317151.071037711
2025-04-24 13:05:04.807151,21847.515827183895,21918.941528477873,21756.890069516714,21853.046128093472,892766.8323287896
2025-04-24 13:10:04.807151,21861.04466223273,21861.04466223273,21839.42061923559,21852.722869785528,2185424.5282560294
2025-04-24 13:15:04.807151,21825.57424593326,21874.28620741756,21825.57424593326,21851.752027518214,8098119.997483423
2025-04-24 13:20:04.807151,21812.497892852683,21882.313803930207,21741.702402151117,21852.476389646006,4266547.717125514
2025-04-24 13:25:04.807151,21859.589324226443,21911.864478424002,21799.63687379428,21853.92067864389,4478097.856993292
2025-04-24 13:30:04.807151,21824.38575616629,21859.782364280945,21814.44019142084,21854.286767886584,4364731.288857347
2025-04-24 13:35:04.807151,21879.25228230774,21925.54776505646,21784.38241754682,21854.495963975212,4202865.455887249
2025-04-24 13:40:04.807151,21806.22174402246,21894.788878747677,21737.847836655004,21855.23162735829,3819608.792833041
2025-04-24 13:45:04.807151,21838.070609222952,21906.554276936542,21804.650411685045,21857.164489287352,6488282.328717282
2025-04-24 13:50:04.807151,21827.60825830668,21869.885682601358,21827.60825830668,21856.790665822704,4686724.04154389
2025-04-24 13:55:04.807151,21842.076794327608,21935.758805827354,21792.042163358612,21857.33859845834,1546719.7137743582
2025-04-24 14:00:04.807151,21838.111389185895,21914.86646491495,21838.111389185895,21859.350300667087,2624690.649676571
2025-04-24 14:05:04.807151,21883.94804489868,21886.520282784484,21840.353951832618,21861.004101599156,2796241.859314092
2025-04-24 14:10:04.807151,21922.41465880905,21956.479036602075,21824.255511061507,21862.328365358248,12445301.753599606
2025-04-24 14:15:04.807151,21835.52770568362,21962.128097048106,21835.52770568362,21862.578029170574,4099275.8670967836
2025-04-24 14:20:04.807151,21847.42573209299,21980.808886436418,21764.982405901963,21863.701247031007,7741422.807502166
2025-04-24 14:25:04.807151,21860.537881127155,21866.326784038116,21835.5962531698,21864.24219339533,3552322.407164042
2025-04-24 14:30:04.807151,21841.076661800824,21900.644257026273,21826.86135649953,21864.578231363656,4753333.232728478
2025-04-24 14:35:04.807151,21876.795040687262,21881.98227651001,21855.061196307055,21864.896447352974,4177712.1936144773
2025-04-24 14:40:04.807151,21834.59935194366,21919.99744041126,21834.59935194366,21866.45845738908,3159774.1187620503
2025-04-24 14:45:04.807151,21879.796484128947,21929.25777780647,21814.591628296606,21867.498219405796,2620265.257119998
2025-04-24 14:50:04.807151,21869.447201833216,21928.008018935532,21772.77937412092,21868.885056960316,4165292.494142657
2025-04-24 14:55:04.807151,21885.391840642453,21946.777711433395,21867.17429986237,21870.140699473282,2840363.800454387
2025-04-24 15:00:04.807151,21869.889351154303,21877.8558441973,21840.441161967017,21871.730366460655,4536719.887474442
2025-04-24 15:05:04.807151,21887.75610071595,21961.028863910036,21864.801633496067,21872.501853424736,3414107.44456863
2025-04-24 15:10:04.807151,21884.125476353267,21956.35498303499,21819.563797687322,21873.05762361835,6421074.504282307
2025-04-24 15:15:04.807151,21869.11038323734,21875.348863292365,21867.416643655193,21873.378037717914,2832882.6110685263
2025-04-24 15:20:04.807151,21885.589071174156,21922.303249416396,21809.589968371485,21873.39703383126,4033371.0488360203
2025-04-24 15:25:04.807151,21904.552864020203,21904.552864020203,21685.535533507067,21873.88736148144,3664130.6946491483
2025-04-24 15:30:04.807151,21834.808675794182,21891.40876003549,21834.808675794182,21874.789771933603,3520594.426128965
2025-04-25 09:15:04.807151,21830.401566581095,21879.34885722702,21830.401566581095,21874.862045150763,7325188.543682952
2025-04-25 09:20:04.807151,21903.26262645185,21974.229413572117,21855.317279318937,21875.309259444843,2051716.4395872585
2025-04-25 09:25:04.807151,21894.98555874958,21935.78281151271,21805.75276031467,21876.88411432793,1903124.6088751773
2025-04-25 09:30:04.807151,21908.15952413244,22045.48151789613,21830.723853706368,21878.156353607545,4131807.087580468
2025-04-25 09:35:04.807151,21875.78711166591,21930.47318944403,21810.346946753256,21878.82616054204,12656682.425281357
2025-04-25 09:40:04.807151,21917.195621166327,21961.24063311747,21849.89419013914,21881.86935137415,5693283.842736287
2025-04-25 09:45:04.807151,21945.180485442892,21945.180485442892,21821.110801568277,21880.468513308108,9761366.540105645
2025-04-25 09:50:04.807151,21905.697959532543,21905.697959532543,21775.087715929738,21883.00636318259,7943910.6184039805
2025-04-25 09:55:04.807151,21895.736488587972,21938.22375815137,21870.43022293157,21883.90018735161,2266863.7714651097
2025-04-25 10:00:04.807151,21899.973516882572,21899.973516882572,21829.42350421328,21886.192762405703,4465400.416605098
2025-04-25 10:05:04.807151,21889.881307739368,21889.881307739368,21772.728480766054,21887.478472688686,2853608.529166048
2025-04-25 10:10:04.807151,21894.5173872733,21896.31285501717,21848.609228779736,21885.54877919777,2585800.9895436694
2025-04-25 10:15:04.807151,21895.369716547066,21983.98529320879,21863.697327450474,21886.806278715514,1828214.984986946
2025-04-25 10:20:04.807151,21936.54526465364,21936.54526465364,21879.570539288132,21888.42882804524,2624882.4688999895
2025-04-25 10:25:04.807151,21871.77832120394,21958.867134636053,21800.878825102005,21886.041123799354,5206993.595906694
2025-04-25 10:30:04.807151,21881.17171851709,21959.328089079987,21881.17171851709,21890.690014306965,5538635.553822055
2025-04-25 10:35:04.807151,21890.755525961456,21903.34169870637,21775.144132922975,21892.617058523916,4695114.1795378905
2025-04-25 10:40:04.807151,21906.346366610313,21906.346366610313,21795.691550852294,21895.35868720423,2492501.446889923
2025-04-25 10:45:04.807151,21900.740910532164,21918.30941509649,21840.10760893006,21893.495152597312,3043058.690483746
2025-04-25 10:50:04.807151,21865.319188761165,21980.49316037698,21860.904531782333,21896.20303318736,2242002.7916608127
2025-04-25 10:55:04.807151,21897.819689991946,21961.79247908193,21860.497946870226,21899.964803961662,7218154.909816184
2025-04-25 11:00:04.807151,21897.663219288857,21949.284992956054,21861.471613042064,21901.78057439748,4979719.274227539
2025-04-25 11:05:04.807151,21901.592872466616,21921.00353426738,21860.79842801705,21902.851937664083,1633798.210312455
2025-04-25 11:10:04.807151,21921.250335598303,21977.515213031824,21894.114489010204,21902.074459554166,4062040.133810594
2025-04-25 11:15:04.807151,21928.26611288072,21941.65503283349,21863.37677559747,21902.801995128495,2038573.1461687868
2025-04-25 11:20:04.807151,21884.4107576189,21977.826371359148,21872.26259566643,21903.175998096307,4179581.7700979207
2025-04-25 11:25:04.807151,21945.420401035164,21947.706256186848,21843.236740830318,21904.89933074669,4994020.526971909
2025-04-25 11:30:04.807151,21872.11263543552,21932.55066768527,21872.11263543552,21904.901849667945,788514.4058925945
2025-04-25 11:35:04.807151,21889.32859637065,21959.267307697,21810.99335524672,21906.505779101233,10336746.988561196
2025-04-25 11:40:04.807151,21901.643011133394,22043.49133953646,21793.341703907325,21906.668330868797,5843939.978746757
2025-04-25 11:45:04.807151,21922.089144107038,21928.125250521527,21887.688030568293,21907.546710266288,2267895.507243654
2025-04-25 11:50:04.807151,21869.66488481901,22002.517791739374,21869.66488481901,21909.161138923624,3258164.2706132634
2025-04-25 11:55:04.807151,21957.70176488603,21965.474301107122,21897.70537376743,21909.50064391722,4807475.136094382
2025-04-25 12:00:04.807151,21870.134431589577,21930.505930300686,21784.584180799255,21911.151571166756,1208990.849232794
2025-04-25 12:05:04.807151,21945.112482017194,21945.112482017194,21911.49480773109,21912.851595706452,4063261.278018962
2025-04-25 12:10:04.807151,21903.77334658469,21948.199979053137,21873.044013083545,21913.601745891767,4182647.9342079097
2025-04-25 12:15:04.807151,21915.673161564588,21964.976333188948,21869.6483415086,21915.996071262365,5147384.71593627
2025-04-25 12:20:04.807151,21867.31570036807,22088.77098536111,21867.31570036807,21917.20864381281,2065940.1111697315
2025-04-25 12:25:04.807151,21933.487755761962,21974.712197548983,21781.837994698213,21919.8637295137,3826378.398262456
2025-04-25 12:30:04.807151,21916.482335401233,22066.110978653458,21912.399242461583,21924.164666074077,5342917.06410296
2025-04-25 12:35:04.807151,21949.88454730473,21974.073692793223,21911.227483633535,21924.647638006772,2055198.6470021142
2025-04-25 12:40:04.807151,21894.14686435168,22039.30216232504,21825.97600552428,21926.984830332436,4557880.149949125
2025-04-25 12:45:04.807151,21958.337492463306,21984.66923084544,21837.684209314975,21926.77539321783,2053521.8302312728
2025-04-25 12:50:04.807151,21889.143869192085,22004.116216249913,21889.143869192085,21926.32616069618,2537156.416068978
2025-04-25 12:55:04.807151,21931.868097187817,21962.983693452923,21842.287197005386,21927.191406815502,1398907.7410022723
2025-04-25 13:00:04.807151,21895.190509887834,21977.233749136223,21895.190509887834,21926.806344189437,987703.2573289045
2025-04-25 13:05:04.807151,21969.79855551648,21973.226946958366,21903.344099357,21927.080828211154,5108977.5350381285
2025-04-25 13:10:04.807151,21947.928488221944,22051.498761794566,21828.456768839857,21928.588833843336,5788998.238869566
2025-04-25 13:15:04.807151,21963.562835157765,22003.058733232072,21842.662002264155,21929.20264390063,4184502.534332695
2025-04-25 13:20:04.807151,21923.416960590635,21958.55253587758,21803.152735247702,21930.897343211716,2032191.543732068
2025-04-25 13:25:04.807151,21924.049657490417,21985.2408750595,21924.049657490417,21932.322627915608,5107659.233701036
2025-04-25 13:30:04.807151,21931.431782552376,22056.052159062885,21883.340016887047,21935.633672540906,3919845.675174958
2025-04-25 13:35:04.807151,21932.639165987715,21989.96793972191,21861.498079948393,21937.690501983034,4536624.672436373
2025-04-25 13:40:04.807151,21929.04079296167,22018.74864498523,21876.569484772426,21940.90324414395,4366867.730280861
2025-04-25 13:45:04.807151,21936.200161505967,21985.926832204823,21898.265605728226,21942.92198946616,2584446.13963023
2025-04-25 13:50:04.807151,21968.708605708915,22043.697014112324,21765.22014112422,21944.70771436723,3811080.7997215874
2025-04-25 13:55:04.807151,21965.976668618423,21965.976668618423,21848.899121699083,21948.23206956262,3057583.938445963
2025-04-25 14:00:04.807151,21922.50943804551,21984.15159369479,21922.50943804551,21951.01244874916,3974916.624888122
2025-04-25 14:05:04.807151,21966.65325427053,21966.65325427053,21902.183867865442,21952.655321139726,5500175.01254035
2025-04-25 14:10:04.807151,21921.96334144641,22053.650571905266,21917.779759068715,21954.22807253165,2821562.3263777057
2025-04-25 14:15:04.807151,21986.978554728525,22048.297079323525,21924.095276863838,21956.450234926822,5588015.491320105
2025-04-25 14:20:04.807151,21935.513567880404,21985.716742574095,21887.982694238082,21956.118637771113,4020506.3064993923
2025-04-25 14:25:04.807151,21973.561696772136,21973.561696772136,21892.33265244804,21956.08162626096,3689848.7836895767
2025-04-25 14:30:04.807151,21970.068619864054,21986.831548103644,21922.1938444667,21958.781724514058,3742168.360705971
2025-04-25 14:35:04.807151,21952.084921092046,22058.425684319005,21865.16571582295,21962.85744000651,5883380.19976812
2025-04-25 14:40:04.807151,21954.44396439645,21989.692986698756,21893.18789806579,21961.781179791116,3750549.758594894
2025-04-25 14:45:04.807151,21956.72401960674,21987.670042608304,21865.5301811035,21961.567086640327,3910260.9003884145
2025-04-25 14:50:04.807151,21972.302495463275,21989.49906152339,21912.6602412236,21964.307384176074,9319248.893091192
2025-04-25 14:55:04.807151,21982.839043833806,22058.101666021157,21964.119227269435,21966.381140001526,6363907.897100673
2025-04-25 15:00:04.807151,22014.972644772388,22014.972644772388,21934.130562371858,21968.766220671714,7634822.821734092
2025-04-25 15:05:04.807151,22006.967893634683,22090.826737844014,21933.676949832687,21971.70035537149,9621963.978683775
2025-04-25 15:10:04.807151,21984.437337323594,21987.032380384448,21861.526331410645,21972.242009926544,4817504.340049819
2025-04-25 15:15:04.807151,21978.066111321834,22047.312325506635,21934.07786227419,21973.928692455487,13849917.496683573
2025-04-25 15:20:04.807151,21962.113812511932,22057.178257032017,21923.544141243536,21975.46966650213,5418136.072441642
2025-04-25 15:25:04.807151,21989.754419509827,22012.005669516497,21893.10104713677,21975.117714422122,2189641.944530824
2025-04-25 15:30:04.807151,22005.328297017033,22005.328297017033,21885.798607726425,21976.622505798387,3250616.027030373
2025-04-28 09:15:04.807151,22001.962455034216,22044.525906291998,21918.100796118146,21979.396680207854,2197981.541982025
2025-04-28 09:20:04.807151,21985.639393930443,21993.645897027556,21954.35465278546,21979.90095445138,8773121.707254203
2025-04-28 09:25:04.807151,21966.749889063714,22005.011903110186,21954.859352905623,21981.213157767397,5447214.451061112
2025-04-28 09:30:04.807151,21984.276157329874,22004.3582954974,21951.76319325828,21982.595818613572,3792508.897375747
2025-04-28 09:35:04.807151,21998.570357316064,22076.561081164906,21886.80318091835,21983.303514898336,5269085.121547262
2025-04-28 09:40:04.807151,22009.408851268567,22020.63539350892,21952.202282328166,21985.198066419474,4349911.675144733
2025-04-28 09:45:04.807151,21990.413055773515,22011.99871432285,21926.922187634467,21985.351420352003,3048281.3036148422
2025-04-28 09:50:04.807151,22006.349875149157,22034.12355363166,21955.01585307946,21987.80965260878,13919321.838352904
2025-04-28 09:55:04.807151,22011.180186716683,22050.220249464306,21980.316289400715,21989.817974001537,4936163.135435014
2025-04-28 10:00:04.807151,21983.430185089877,22041.609485133456,21914.33465431287,21989.40125548967,4704488.263110215
2025-04-28 10:05:04.807151,21976.73723458347,22010.61003235197,21951.528076188784,21992.637030557238,4213182.597164859
2025-04-28 10:10:04.807151,22029.922045564006,22151.131085944096,21964.340035729172,21994.04795112959,2421735.953839367
2025-04-28 10:15:04.807151,22009.76836441348,22043.137441016952,21941.77267668002,21993.90459061526,1787090.1618352346
2025-04-28 10:20:04.807151,22006.234345720128,22059.25273936934,21932.900108734564,21996.381370381634,7857572.402005174
2025-04-28 10:25:04.807151,21984.4728421795,22019.65487668851,21902.811804160883,21998.280561050015,3250127.5318023167
2025-04-28 10:30:04.807151,21953.10778304163,22024.08453135915,21953.10778304163,21996.36656374616,1319838.6586832406
2025-04-28 10:35:04.807151,22006.921201705118,22117.147374053566,21962.606731554428,21996.53873547106,1888228.281083737
2025-04-28 10:40:04.807151,22007.23013267874,22025.332445522483,21921.830550705938,21997.99780089726,5211176.842599922
2025-04-28 10:45:04.807151,22013.099488876505,22013.099488876505,21854.721226248603,21996.206819222072,5375225.528222603
2025-04-28 10:50:04.807151,21996.23783070761,22028.07636868508,21920.098263496122,21997.432079768147,2970537.009734923
2025-04-28 10:55:04.807151,21985.089810207086,22072.065413043914,21925.26783628568,21998.75310422596,6467495.977726453
2025-04-28 11:00:04.807151,22004.68712760465,22061.231244619943,21918.459896619686,21998.22441975456,1799246.5540204814
2025-04-28 11:05:04.807151,22025.915062211287,22038.262097390678,21991.73342968906,21999.628002843932,7959093.303132301
2025-04-28 11:10:04.807151,22011.72066609255,22037.862086078636,21986.09833000642,22000.737016901134,1537290.0119523779
2025-04-28 11:15:04.807151,21971.187374498204,22093.629481900083,21971.187374498204,22000.43458569618,4566286.000847526
2025-04-28 11:20:04.807151,21996.45201719812,22026.143135344162,21942.111148519514,22002.37591042687,3906709.3221659907
2025-04-28 11:25:04.807151,21988.12052942338,22075.96656233141,21947.034865743353,22004.50069477472,5173267.512015716
2025-04-28 11:30:04.807151,22039.614416789,22039.614416789,21990.265432513264,22005.16819650508,1408064.8720151193
2025-04-28 11:35:04.807151,22000.398729716126,22095.103206292333,21989.575418709737,22006.021086363988,2944755.1289919093
2025-04-28 11:40:04.807151,22038.976404987054,22067.68370614364,21960.66042948888,22007.940652669018,5674475.508493526
2025-04-28 11:45:04.807151,22012.843442084726,22037.084406208516,21985.22715481171,22008.767055422948,1939995.9245099633
2025-04-28 11:50:04.807151,21999.739901610912,22064.554309643358,21910.576076634206,22007.543049782846,6819746.586649074
2025-04-28 11:55:04.807151,21986.42616725728,22072.381114549367,21915.340956337,22009.232598837967,1225826.5343273394
2025-04-28 12:00:04.807151,22001.471709611622,22028.238390064544,21958.967251936174,22009.23204942804,1410137.74033735
2025-04-28 12:05:04.807151,22009.512149749477,22071.098783150417,21962.016774580086,22009.963013350916,2143586.995181995
2025-04-28 12:10:04.807151,21985.358375174103,22115.69988906484,21978.060073472236,22012.35065585336,4542292.875823026
2025-04-28 12:15:04.807151,22026.44042654156,22113.131442524664,21993.561440995043,22013.27251692281,6672914.881087968
2025-04-28 12:20:04.807151,21994.60679420821,22064.512038263725,21903.933019967033,22014.37530858228,2353040.822830041
2025-04-28 12:25:04.807151,21982.27771941029,22044.710013666598,21982.27771941029,22016.076658406964,3684118.4535848084
2025-04-28 12:30:04.807151,21987.00719500475,22022.399340879612,21987.00719500475,22017.85232237067,6171808.3829334965
2025-04-28 12:35:04.807151,22007.27717988475,22051.020227559326,21938.98798250054,22017.604267574032,4482892.901004676
2025-04-28 12:40:04.807151,22029.668080427076,22051.10216241449,22008.450029156986,22018.638742762912,9609574.937178552
2025-04-28 12:45:04.807151,22054.750314978442,22065.488003492268,21969.38431225266,22019.778805272985,2403027.4171553357
2025-04-28 12:50:04.807151,22014.494525065496,22084.37914445135,21892.636178979606,22021.1788391161,6309749.963986563
2025-04-28 12:55:04.807151,22028.501262741225,22058.703470980174,22019.98784051145,22022.623969957047,2284336.2976677013
2025-04-28 13:00:04.807151,22021.069831585603,22047.875659063688,21925.64690538286,22027.00187329513,3990221.396730169
2025-04-28 13:05:04.807151,21980.077863172006,22167.300670511555,21980.077863172006,22025.51632328578,3503270.589150411
2025-04-28 13:10:04.807151,22033.835025486645,22108.307912192686,21993.256318213607,22028.563861273415,4038114.845178569
2025-04-28 13:15:04.807151,22028.08493565417,22044.552462447387,22025.21119579425,22032.392621414107,1954090.4808815701
2025-04-28 13:20:04.807151,21997.655479507463,22045.56306341555,21997.655479507463,22034.855499678262,2611678.978481127
2025-04-28 13:25:04.807151,22072.09518657265,22088.379287565152,22003.112631406737,22034.21922243685,2157549.1874827943
2025-04-28 13:30:04.807151,22047.440832951008,22080.59928215601,22000.837027152036,22038.753350018134,2534038.549849031
2025-04-28 13:35:04.807151,22002.034093871138,22092.60035667165,22002.034093871138,22033.70992880922,3351669.475449848
2025-04-28 13:40:04.807151,22045.246455186927,22164.47157282633,21985.458756737706,22032.437243617067,2160385.466326256
2025-04-28 13:45:04.807151,22099.113263150874,22099.113263150874,21924.36484972078,22036.83666565643,2483187.6194440895
2025-04-28 13:50:04.807151,22036.980837241732,22142.433384503594,22017.738376409758,22036.72072978052,4859378.091560087
2025-04-28 13:55:04.807151,22051.93927716526,22051.93927716526,22033.605659519322,22041.55559535902,4314655.691706383
2025-04-28 14:00:04.807151,22029.03289414095,22114.071539816363,21946.460992208376,22037.990169789417,8716818.72965984
2025-04-28 14:05:04.807151,22028.09291759982,22083.752968113706,22011.32640867955,22035.499581169006,4046374.898548495
2025-04-28 14:10:04.807151,22069.96428315221,22145.02200767106,21960.190938392727,22035.00207796101,9177951.17775301
2025-04-28 14:15:04.807151,22049.011577874287,22116.031084370345,21980.19622148028,22037.045139244266,1813999.5106156264
2025-04-28 14:20:04.807151,22060.619925020896,22092.97153429166,22007.57925737989,22037.660429286967,1535409.9624008993
2025-04-28 14:25:04.807151,22032.479586099,22108.412302876808,22010.37272458712,22037.919452159003,3299723.8664165353
2025-04-28 14:30:04.807151,22047.886041501206,22047.886041501206,22000.653654785598,22040.840827066102,3196569.3805351863
2025-04-28 14:35:04.807151,22039.15364592353,22101.13011104124,22027.09039437707,22044.62678930105,2761822.950699089
2025-04-28 14:40:04.807151,22058.172498928037,22083.009131524323,22030.006405199932,22044.743908332584,3311338.0094012637
2025-04-28 14:45:04.807151,22042.24195588485,22161.963278986546,22032.07267531459,22042.94086642414,5984289.401477558
2025-04-28 14:50:04.807151,22082.138682793753,22118.40316969928,21987.983363481468,22040.310118475583,3352889.1348731457
2025-04-28 14:55:04.807151,22035.102893477975,22087.367310238395,22032.197323356148,22041.890825693226,5931740.32076292
2025-04-28 15:00:04.807151,22051.273310455977,22051.80371866626,22029.478780648686,22044.222625754413,7847075.694088349
2025-04-28 15:05:04.807151,22004.53130706323,22146.12849500516,21979.8922142045,22045.451613789868,6180155.349194613
2025-04-28 15:10:04.807151,22071.707889779627,22081.102791067147,22032.521752257097,22046.427898159258,3816571.8734348025
2025-04-28 15:15:04.807151,22020.538870695633,22113.10143830741,22002.09128318132,22046.293712529747,3431468.0197013556
2025-04-28 15:20:04.807151,22032.045635836548,22091.20222567855,21882.860913552107,22048.127116006388,8153148.764991972
2025-04-28 15:25:04.807151,22020.830544504806,22056.508874292966,21920.13449121592,22051.464056802673,9749917.394653397
2025-04-28 15:30:04.807151,22020.0448195026,22052.875853499652,21980.31953260636,22048.281066595926,4930406.886393191
2025-04-29 09:15:04.807151,22069.713613401484,22129.303037829224,21987.834055539282,22049.204634041624,7340432.555913692
2025-04-29 09:20:04.807151,22031.777164259936,22099.125673862203,21992.010812438217,22048.470545297834,6678492.091742383
2025-04-29 09:25:04.807151,22016.297282915028,22106.917161396846,21953.141523197184,22047.27014734042,3525435.6246489384
2025-04-29 09:30:04.807151,22013.76597740169,22069.98168515827,21870.33857163317,22046.74355494232,5149182.410075212
2025-04-29 09:35:04.807151,22071.17757554534,22071.17757554534,22016.42922789746,22048.289049152252,5765663.309899204
2025-04-29 09:40:04.807151,22040.284847212744,22057.049956668172,21948.521253626062,22049.910145006666,9464219.200020906
2025-04-29 09:45:04.807151,22048.81584419089,22067.313618135264,22048.81584419089,22053.032263679353,4367565.1284046415
2025-04-29 09:50:04.807151,22073.36628168579,22098.099103189914,22036.989217520324,22054.151671273314,2577532.3743386413
2025-04-29 09:55:04.807151,22067.196060950602,22079.81334552019,21992.36215425354,22052.31946128407,4254237.490186688
2025-04-29 10:00:04.807151,22056.564894009083,22101.838048862002,22035.44599937324,22053.01290078089,4106591.087192713
2025-04-29 10:05:04.807151,22081.03838143005,22127.456905161656,22040.707684672077,22052.159791166356,3039228.8072079453
2025-04-29 10:10:04.807151,22023.784709049763,22079.22616196286,21916.176164333032,22051.761890006055,7209941.861214677
2025-04-29 10:15:04.807151,22044.97779742936,22089.465262790454,21902.584192814753,22053.439134855736,7355408.995022984
2025-04-29 10:20:04.807151,22073.44993177944,22117.410398529937,22034.499557161536,22054.774097631514,1198044.1875334214
2025-04-29 10:25:04.807151,22095.46375684359,22095.46375684359,22027.569755483906,22056.60419383163,7748728.268507762
2025-04-29 10:30:04.807151,22099.727173951876,22099.727173951876,21986.19648848552,22057.20097416022,4669659.5107920235
2025-04-29 10:35:04.807151,22030.81583459685,22160.82291781259,22030.81583459685,22059.228820023327,4154632.422699337
2025-04-29 10:40:04.807151,22060.87096829679,22106.692049444,22031.69097325651,22059.7416824366,4972222.2828110615
2025-04-29 10:45:04.807151,22070.60521423813,22166.3277608341,22014.786177472764,22062.13243143889,1589211.2843020265
2025-04-29 10:50:04.807151,22058.524716783035,22073.590224534422,21966.144944813917,22063.761004327494,2944763.0503686303
2025-04-29 10:55:04.807151,22079.095553888856,22093.09998601728,22029.41772467347,22064.5421548859,5173649.239860287
2025-04-29 11:00:04.807151,22114.397290939953,22141.982675380015,21928.55472028179,22065.92612349218,4744881.529604388
2025-04-29 11:05:04.807151,22046.06862003016,22132.26287459651,21951.363326172195,22067.005482699788,3014987.2883055117
2025-04-29 11:10:04.807151,22039.31817833173,22195.1572993877,21968.68644632149,22070.12500547112,3627852.471212299
2025-04-29 11:15:04.807151,22084.183452081023,22157.881137405126,21945.169555359476,22071.675306437814,3738341.4743126244
2025-04-29 11:20:04.807151,22061.42142548207,22078.577832967083,21989.367957692022,22072.776112698102,4219643.320799341
2025-04-29 11:25:04.807151,22087.698116513675,22153.05959809153,22038.753158455507,22073.5106190953,10173902.623183502
2025-04-29 11:30:04.807151,22077.799289025057,22119.57825569511,22015.35231853003,22075.713812686357,1605641.093876449
2025-04-29 11:35:04.807151,22071.60123628126,22163.37552223524,21846.437207082858,22077.931820786853,2215838.1625008485
2025-04-29 11:40:04.807151,22062.68589922556,22132.619372043155,22062.395407623335,22078.551792179485,3369153.414617429
2025-04-29 11:45:04.807151,22080.679653837782,22096.937359943902,21984.338985156322,22078.011166166438,4223535.410967995
2025-04-29 11:50:04.807151,22069.37795350797,22088.63755009268,22005.102216143205,22078.070306912305,3404483.1741342917
2025-04-29 11:55:04.807151,22102.716261380465,22165.668239311493,22071.927048249425,22079.021640779887,2047818.2469520902
2025-04-29 12:00:04.807151,22081.329666017056,22101.30256525535,21991.0062274083,22081.293104194494,4215084.65002605
2025-04-29 12:05:04.807151,22053.14953072403,22166.122903623742,21958.28194502549,22082.07512185293,3896596.3859844594
2025-04-29 12:10:04.807151,22112.979942328657,22118.631039474036,22030.134532841847,22082.50443900166,3726679.165592406
2025-04-29 12:15:04.807151,22079.466862656252,22131.206882296974,22061.24119462392,22081.98192212441,2481186.659708048
2025-04-29 12:20:04.807151,22128.027276701436,22205.05575737761,22014.49786456756,22084.302176766014,4185138.98249802
2025-04-29 12:25:04.807151,22078.343370678856,22179.636969593932,21998.59178551053,22086.122632779137,5974430.984044107
2025-04-29 12:30:04.807151,22068.48073152878,22113.05715336956,22065.225573736014,22088.363146638483,5024101.356978235
2025-04-29 12:35:04.807151,22081.76246001499,22152.491463419905,22081.76246001499,22091.07505320603,1872334.911390403
2025-04-29 12:40:04.807151,22088.844625921847,22106.21794384338,22006.797666888888,22091.85284300359,2046427.3398086557
2025-04-29 12:45:04.807151,22086.17652639913,22123.64496074592,22086.17652639913,22093.094675682343,4812253.977626624
2025-04-29 12:50:04.807151,22079.1164242516,22096.76360103727,22079.1164242516,22096.44442117814,2458399.738789779
2025-04-29 12:55:04.807151,22086.375995604096,22107.256982089548,22048.990212554465,22097.919367836388,1793220.0649805083
2025-04-29 13:00:04.807151,22134.38556247894,22143.478247147046,21960.476878348833,22100.13193919268,2500734.2973437808
2025-04-29 13:05:04.807151,22094.566248820534,22158.6517987408,21965.07290333927,22102.96389192746,2388000.267425481
2025-04-29 13:10:04.807151,22150.390439498755,22188.686940608273,22052.377125254367,22105.50825343999,2952916.1792860082
2025-04-29 13:15:04.807151,22128.599675973033,22128.599675973033,22060.124125467726,22106.314866354,3095049.894059144
2025-04-29 13:20:04.807151,22104.92132555764,22183.3704030365,22079.399207154398,22107.356732624048,1408672.5080304123
